asset_id,asset_type,asset_lat,asset_lon,sf_site_id,sf_lat,sf_lon,distance_m,confidence_tier,review_flag,sf_stage,sf_street
a0ZVF000003VwF82AK,,33.635667,-86.682889,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwF92AK,,33.6445,-86.656694,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFB2A0,,33.663833,-86.683667,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFC2A0,,33.667194,-86.716917,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFE2A0,,42.839611,-76.438944,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFG2A0,,42.818111,-76.035805,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFI2A0,,42.919,-76.871403,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFT2A0,,43.043454,-76.136584,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFl2AK,,42.665716,-84.669007,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFm2AK,,42.666333,-84.671444,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFv2AK,,35.229155,-80.844994,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFw2AK,,35.232071,-80.84056,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwFx2AK,,35.222181,-80.847103,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwGH2A0,,42.118736,-79.198278,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwGL2A0,,36.424483,-82.632814,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwGM2A0,,36.374467,-82.611881,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwGQ2A0,,47.5706,-121.884,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwGT2A0,,41.7011,-71.1548,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHJ2A0,,28.982269,-81.989442,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHO2A0,,33.095997,-80.174886,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHW2A0,,41.785824,-87.811809,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHc2AK,,40.3435,-85.675361,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHi2AK,,32.722,-117.096583,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHj2AK,,32.750558,-117.162643,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHn2AK,,32.746722,-117.102176,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHr2AK,,32.800289,-117.2383,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHx2AK,,42.006725,-71.066864,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHy2AK,,42.03184,-71.05557,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwHz2AK,,42.022806,-71.011139,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwI22AK,,42.010673,-71.044425,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwI32AK,,42.00979,-71.05044,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwI52AK,,42.07993,-70.99059,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwI72AK,,42.45245,-71.23184,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwI92AK,,42.424722,-71.2344,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIB2A0,,42.422444,-71.240722,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIK2A0,,39.713928,-86.082496,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIN2A0,,33.429263,-81.887903,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIP2A0,,36.194764,-81.880833,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIQ2A0,,41.303894,-87.61799,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIS2A0,,41.309722,-87.632872,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIU2A0,,41.351167,-87.5734,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwIV2A0,,41.35306,-87.62154,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwJN2A0,,32.82225,-117.18049,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwJO2A0,,32.895836,-105.195592,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwJX2A0,,41.99788,-87.94482,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwJZ2A0,,42.0146,-87.9712,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwKk2AK,,33.94285,-80.3692,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwKl2AK,,28.761631,-82.062232,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwKn2AK,,33.638175,-112.277432,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwKp2AK,,33.63927,-112.29081,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMA2A0,,35.229697,-80.840058,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMG2A0,,35.217938,-80.848519,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMI2A0,,35.220441,-80.835055,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMJ2A0,,35.210511,-80.770345,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMK2A0,,35.189244,-80.782317,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwML2A0,,35.241199,-80.823332,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMM2A0,,35.159464,-80.758422,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMN2A0,,35.279688,-80.765763,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMO2A0,,35.242106,-80.740644,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMo2AK,,42.331694,-83.094917,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMs2AK,,39.819638,-75.869369,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMt2AK,,40.1209,-75.35855,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMv2AK,,40.11568,-75.3448,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMw2AK,,40.10804,-75.33336,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwMz2AK,,40.13998,-75.38628,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwN02AK,,40.12863,-75.40042,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwN12AK,,40.15252,-75.34763,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwN22AK,,40.1274,-75.41442,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwN42AK,,40.124403,-75.400108,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwN52AK,,40.133072,-75.374225,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwN82AK,,40.08062,-75.37838,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwOU2A0,,35.059528,-77.016139,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwPa2AK,,34.161383,-117.334733,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwPe2AK,,44.683,-93.323,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwPf2AK,,36.045419,-78.741272,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwPg2AK,,38.54,-94.154,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwPm2AK,,41.422,-95.898,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwPp2AK,,40.7698,-87.857,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwQz2AK,,35.329591,-80.863105,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR02AK,,35.323018,-80.901188,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR22AK,,35.104003,-80.811269,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR32AK,,35.308242,-80.822164,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR42AK,,35.107912,-80.763588,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR52AK,,35.10322,-80.97811,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR62AK,,35.091687,-80.79854,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR72AK,,35.057097,-80.817902,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR82AK,,35.058286,-80.871675,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwR92AK,,35.171894,-80.806176,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwRB2A0,,38.039881,-78.506761,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwRD2A0,,38.0358,-78.5082,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwRE2A0,,38.053972,-78.664772,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwRc2AK,,40.73364,-73.82498,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwRd2AK,,40.73834,-73.81461,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwRg2AK,,40.73295,-73.82541,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwSb2AK,,29.3852,-95.2358,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwSe2AK,,29.2461,-95.1706,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwSo2AK,,39.7259,-82.7851,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwSq2AK,,39.6436,-82.8064,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwSu2AK,,34.64424,-86.04185,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT02AK,,38.685837,-85.772499,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT42AK,,33.529722,-111.9258,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT52AK,,33.530411,-111.924269,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT62AK,,33.575811,-111.931844,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT72AK,,33.53859,-111.88342,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT82AK,,33.489109,-111.928344,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwT92AK,,33.498,-111.92245,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwTA2A0,,33.497958,-111.922097,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwUH2A0,,44.8069,-93.5961,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwUI2A0,,44.8434,-93.58323,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwUJ2A0,,44.85295,-93.59619,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwUO2A0,,42.362612,-73.594786,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwUo2AK,,41.551,-71.515167,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwW02AK,,34.065833,-117.2869,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwW22AK,,34.087411,-117.293311,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWM2A0,,35.49021,-80.6396,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWN2A0,,35.509116,-80.617366,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWO2A0,,35.47822,-80.61228,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWP2A0,,35.49789,-80.56094,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWQ2A0,,35.44886,-80.60586,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWa2AK,,35.454624,-81.288188,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWd2AK,,45.372861,-122.713472,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWf2AK,,45.392139,-122.748333,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWs2AK,,32.683986,-111.091981,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwWw2AK,,36.318333,-83.016111,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwX32AK,,29.777833,-98.424056,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwX52AK,,37.802789,-77.7915,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwXd2AK,,34.144747,-117.297289,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZV2A0,,35.127472,-85.246139,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZZ2A0,,38.844964,-77.090314,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZa2AK,,38.89768,-77.10914,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZc2AK,,38.895122,-77.072692,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZd2AK,,38.894528,-77.075056,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZe2AK,,38.894374,-77.076078,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZf2AK,,38.8967,-77.070821,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZg2AK,,38.861433,-77.092401,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZh2AK,,38.8275,-77.0501,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZi2AK,,38.8698,-77.2859,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZj2AK,,38.826147,-77.088379,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZl2AK,,38.790001,-77.070557,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZo2AK,,38.787571,-77.072075,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZp2AK,,38.785,-77.0783,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZq2AK,,38.78296,-77.08095,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwZs2AK,,38.810475,-77.136282,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwbQ2AS,,42.752,-73.928,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwbR2AS,,42.82518,-73.92363,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwbS2AS,,42.78196,-73.91845,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwbU2AS,,42.781056,-74.033861,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwbV2AS,,42.823639,-74.024696,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwbW2AS,,42.81227,-73.93517,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwbb2AC,,41.9621,-73.98598,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwbe2AC,,41.932236,-74.017928,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwbg2AC,,42.24468,-73.889,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwcN2AS,,35.077222,-85.324444,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwcR2AS,,35.082917,-85.321222,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwcS2AS,,35.101684,-85.325831,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwcW2AS,,35.08386,-85.2739,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwca2AC,,35.090843,-85.256161,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwcf2AC,,33.658537,-85.826434,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwcm2AC,,45.209,-93.367,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwcr2AC,,32.68025,-99.864639,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwcs2AC,,32.6425,-99.9881,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwct2AC,,41.342225,-73.078185,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwd12AC,,28.067722,-82.374444,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwd72AC,,35.704728,-84.658861,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwd82AC,,44.346613,-106.71187,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwdA2AS,,43.967194,-69.227139,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwdB2AS,,32.647361,-96.853528,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwdC2AS,,32.885333,-96.7009,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwdI2AS,,32.906528,-96.762583,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwdL2AS,,32.822926,-96.870294,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwdM2AS,,32.821667,-96.8744,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwdt2AC,,35.0155,-85.282056,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwdv2AC,,35.03086,-85.30289,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwe42AC,,35.005222,-85.224972,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwe52AC,,35.137623,-85.243495,,,,,NO_MATCH,FALSE,,
a0ZVF000003VweC2AS,,36.814894,-76.361584,,,,,NO_MATCH,FALSE,,
a0ZVF000003VweD2AS,,36.81291,-76.35618,,,,,NO_MATCH,FALSE,,
a0ZVF000003VweE2AS,,36.854689,-76.392689,,,,,NO_MATCH,FALSE,,
a0ZVF000003VweI2AS,,36.87319,-76.4013,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwem2AC,,39.3364,-76.48668,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwep2AC,,39.3325,-76.428,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vweq2AC,,39.371278,-76.4745,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwer2AC,,39.346306,-76.598222,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vweu2AC,,39.300278,-76.496389,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwew2AC,,39.32646,-76.74743,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwey2AC,,39.331836,-76.7479,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwez2AC,,39.326947,-76.7462,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwf02AC,,39.333653,-76.7513,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwf12AC,,39.33,-76.7499,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgC2AS,,29.866611,-97.948722,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgE2AS,,29.882061,-97.971908,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgL2AS,,44.328297,-74.132001,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgO2AS,,27.2602,-82.5193,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgQ2AS,,27.29778,-82.49549,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgR2AS,,27.29396,-82.45,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgU2AS,,27.35698,-82.53137,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwgZ2AS,,38.744632,-120.658265,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwga2AC,,34.774992,-92.338619,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwgc2AC,,40.232917,-76.947417,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwgd2AC,,40.249122,-76.922201,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwgi2AC,,34.565563,-111.86146,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwgv2AC,,38.346639,-90.6647,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwh02AC,,41.377248,-87.451513,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwhC2AS,,33.014639,-116.928972,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwhv2AC,,31.86184,-106.57257,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwhw2AC,,31.818669,-106.536196,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwip2AC,,32.8035,-117.01025,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwj62AC,,41.878889,-87.6892,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwjA2AS,,41.876111,-87.6894,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwjC2AS,,41.878333,-87.6892,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwjT2AS,,30.596557,-96.306374,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwkU2AS,,32.87352,-117.2079,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmD2AS,,42.027539,-87.920797,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmF2AS,,42.015111,-87.889167,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmG2AS,,42.01262,-87.9225,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmH2AS,,42.008993,-87.943818,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmJ2AS,,42.00987,-87.91225,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmN2AS,,42.055024,-87.8867,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwmP2AS,,42.032125,-87.87436,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwmr2AC,,44.78126,-91.43557,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwmu2AC,,44.722,-91.366,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwn02AC,,44.84605,-91.58471,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwn42AC,,30.53203,-87.28066,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwn92AC,,30.93989,-87.306719,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwnb2AC,,32.949827,-117.239727,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwoC2AS,,42.119647,-80.079705,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwoD2AS,,42.065732,-80.097426,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwoE2AS,,42.151417,-80.004308,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwpF2AS,,32.5871,-117.0892,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwpO2AS,,32.725556,-117.1997,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwph2AC,,45.991083,-122.527694,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwpm2AC,,34.238861,-93.005472,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwpy2AC,,43.646111,-71.470556,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwq02AC,,43.513333,-71.413611,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqA2AS,,43.46173,-71.55772,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqB2AS,,43.45631,-71.56234,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqC2AS,,43.267388,-71.794722,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqD2AS,,43.299686,-71.825989,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqG2AS,,43.199164,-71.562661,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqH2AS,,39.775743,-85.959144,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqI2AS,,45.532092,-92.040583,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqL2AS,,41.94685,-71.403359,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqM2AS,,39.650657,-78.757266,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqN2AS,,36.975596,-82.984009,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwqR2AS,,33.13225,-95.835833,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwr42AC,,42.25923,-71.463944,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwr62AC,,40.839011,-82.292581,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwr72AC,,40.812283,-82.364042,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwr82AC,,39.894537,-90.012486,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrA2AS,,36.198733,-86.994039,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrD2AS,,36.232556,-87.012667,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrF2AS,,36.29,-87.066,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrL2AS,,41.898192,-80.72,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrO2AS,,36.09284,-79.71982,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrP2AS,,36.01325,-79.777472,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrQ2AS,,36.07079,-79.75003,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwrY2AS,,36.121222,-79.782111,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwra2AC,,36.124444,-79.7492,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwsU2AS,,32.83147,-117.1551,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwsh2AC,,37.989028,-121.808972,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwsm2AC,,36.004461,-86.640189,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwsn2AC,,36.049075,-86.646048,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwsp2AC,,42.490194,-87.951694,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwsr2AC,,42.455403,-88.092617,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwss2AC,,36.058306,-86.637222,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwt22AC,,36.17814,-80.27311,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwtD2AS,,35.8171,-79.8055,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwtE2AS,,35.864061,-79.815189,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwtN2AS,,35.480555,-79.178888,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwtR2AS,,35.463705,-79.141673,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwtS2AS,,35.390722,-78.523306,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwtZ2AS,,35.455433,-79.052383,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwtg2AC,,35.76426,-78.7459,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwth2AC,,35.75641,-78.73837,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwtk2AC,,35.550031,-78.3781,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu22AC,,38.6145,-77.2732,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu32AC,,38.616694,-77.292722,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu42AC,,38.6502,-77.2654,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu52AC,,38.6538,-77.30359,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu62AC,,38.686,-77.31135,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu82AC,,38.6935,-77.32,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwu92AC,,38.6774,-77.2542,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwuB2AS,,38.6416,-77.3024,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwuC2AS,,38.647858,-77.289558,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwuE2AS,,38.6833,-77.3517,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwuF2AS,,38.677,-77.3614,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwuG2AS,,38.6423,-77.3459,,,,,NO_MATCH,FALSE,,
a0ZVF000003VwuH2AS,,38.6478,-77.3557,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwve2AC,,38.853693,-77.050689,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvg2AC,,38.853333,-77.0517,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvi2AC,,38.85209,-77.049837,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvk2AC,,38.925194,-77.122028,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvl2AC,,38.864294,-77.053444,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvo2AC,,38.878742,-77.111636,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvs2AC,,38.862778,-77.0764,,,,,NO_MATCH,FALSE,,
a0ZVF000003Vwvt2AC,,38.865,-77.0761,,,,,NO_MATCH,FALSE,,
